application_id,age,annual_income,loan_amount,loan_term_months,credit_score,employment_years,home_ownership,purpose,application_status
APP103132,58,2748251,1252326,24,713,22,Own,Medical,Approved
APP103133,24,2670255,1517668,48,626,29,Rent,Business,Rejected
APP103134,55,706827,1801767,120,422,18,Own,Medical,Approved
APP103135,21,2353921,623818,36,758,28,Own,Education,Approved
APP103136,49,1300001,1413659,12,410,2,Own,Personal,Approved
APP103137,44,1328742,111730,48,847,27,Mortgage,Medical,Rejected
APP103138,43,2011932,1088336,120,689,30,Own,Home,Rejected
APP103139,45,1886126,1802486,120,477,19,Mortgage,Medical,Approved
APP103140,45,1375044,1308112,24,407,1,Own,Personal,Approved
APP103141,40,2998558,572010,120,796,22,Rent,Medical,Rejected
APP103142,43,689493,1232468,24,588,31,Rent,Personal,Approved
APP103143,48,471358,747603,180,744,18,Mortgage,Home,Approved
APP103144,58,281400,894586,84,758,3,Own,Auto,Rejected
APP103145,48,2479869,494789,24,337,15,Rent,Home,Rejected
APP103146,52,1338474,1268289,48,676,39,Rent,Business,Approved
APP103147,61,1424560,436759,240,484,10,Rent,Education,Approved
APP103148,69,2017785,914961,60,800,21,Mortgage,Education,Pending
APP103149,26,1419107,1881536,120,420,14,Rent,Personal,Approved
APP103150,55,1807155,1527348,180,318,28,Rent,Personal,Pending
APP103151,32,363671,857993,12,666,17,Own,Home,Rejected
APP103152,30,637475,1939379,360,604,15,Own,Medical,Pending
APP103153,59,2809705,77198,48,605,23,Rent,Education,Approved
APP103154,24,1461941,1921737,180,445,22,Rent,Personal,Approved
APP103155,62,668682,736657,60,572,19,Mortgage,Business,Approved
APP103156,58,1234518,1650434,84,831,10,Rent,Education,Approved
APP103157,69,1137407,1897662,48,720,4,Mortgage,Auto,Approved
APP103158,53,967766,1223429,240,842,27,Own,Auto,Approved
APP103159,63,1022115,1240461,24,483,13,Rent,Personal,Approved
APP103160,26,2241959,1511197,240,779,24,Rent,Auto,Rejected
APP103161,64,498947,517508,36,510,15,Mortgage,Auto,Approved
APP103162,28,1067025,397194,240,815,34,Own,Home,Approved
APP103163,36,1510263,720156,12,776,28,Mortgage,Medical,Approved
APP103164,27,1712397,984085,12,390,16,Mortgage,Education,Rejected
APP103165,40,2665416,1498608,12,835,13,Rent,Education,Approved
APP103166,57,2785025,551744,84,634,29,Rent,Education,Rejected
APP103167,34,1032756,1151328,36,727,0,Mortgage,Business,Approved
APP103168,61,1709972,56815,84,619,2,Rent,Education,Rejected
APP103169,50,262594,110303,240,419,3,Mortgage,Business,Rejected
APP103170,51,1927664,1935138,12,842,13,Rent,Auto,Approved
APP103171,67,628125,1708069,84,362,19,Mortgage,Auto,Rejected
APP103172,42,405088,1734504,180,745,11,Mortgage,Medical,Pending
APP103173,37,2080817,690998,60,415,7,Own,Education,Approved
APP103174,69,698775,1051712,360,732,12,Mortgage,Medical,Approved
APP103175,48,1536652,1365672,120,532,19,Mortgage,Medical,Pending
APP103176,51,482663,545596,12,430,11,Mortgage,Personal,Rejected
APP103177,35,2287878,1501672,84,430,22,Mortgage,Business,Rejected
APP103178,31,2341476,1401301,48,476,15,Own,Medical,Approved
APP103179,29,1809462,844176,24,796,37,Rent,Home,Approved
APP103180,31,2540579,897862,360,723,39,Mortgage,Education,Pending
APP103181,30,1423047,649338,36,669,26,Rent,Personal,Rejected
APP103182,57,722074,1616531,12,647,22,Own,Home,Approved
APP103183,23,623735,1974459,36,529,1,Own,Auto,Approved
APP103184,51,813960,1999060,240,796,24,Own,Home,Rejected
APP103185,67,760860,1554223,84,450,15,Own,Education,Rejected
APP103186,58,1104980,730711,240,819,11,Own,Business,Pending
APP103187,40,800147,1573108,60,509,31,Rent,Education,Approved
APP103188,23,1855017,526585,24,488,1,Mortgage,Home,Approved
APP103189,61,615412,1798317,48,562,10,Rent,Education,Approved
APP103190,21,1941029,571395,24,712,30,Own,Medical,Approved
APP103191,54,1135480,835591,84,693,36,Mortgage,Home,Approved
APP103192,53,2122911,232025,36,722,20,Own,Personal,Approved
APP103193,30,1636184,208646,360,349,21,Mortgage,Auto,Approved
APP103194,57,2734539,818390,48,388,38,Own,Home,Approved
APP103195,29,1431655,1122893,48,767,3,Rent,Home,Rejected
APP103196,32,1026112,83978,360,840,19,Mortgage,Home,Approved
APP103197,60,1849532,1700030,84,370,9,Rent,Education,Approved
APP103198,68,2044525,273071,24,798,19,Mortgage,Education,Rejected
APP103199,33,1429871,1996881,60,444,36,Rent,Business,Approved
APP103200,66,1767223,579806,36,839,23,Mortgage,Home,Approved
APP103201,65,1518423,789043,180,847,39,Rent,Business,Rejected
APP103202,58,1056344,361732,84,650,20,Mortgage,Personal,Rejected
APP103203,27,1077981,1657628,180,404,34,Own,Home,Approved
APP103204,35,2740762,1477710,360,734,6,Rent,Personal,Rejected
APP103205,54,2090937,203175,180,355,12,Rent,Home,Pending
APP103206,69,467353,255929,48,484,10,Rent,Education,Rejected
APP103207,60,2893823,1237790,36,651,30,Mortgage,Business,Approved
APP103208,41,2193602,1738688,84,337,20,Own,Medical,Rejected
APP103209,32,340461,264136,60,516,8,Rent,Business,Approved
APP103210,68,2238046,481173,48,739,6,Rent,Education,Approved
APP103211,34,1850946,1113424,240,350,15,Rent,Medical,Approved
APP103212,37,2762914,261751,360,502,6,Rent,Auto,Rejected
APP103213,68,1570239,643884,48,302,27,Mortgage,Auto,Approved
APP103214,48,1652025,69707,120,662,33,Own,Education,Pending
APP103215,33,1081194,1023357,360,343,38,Own,Home,Pending
APP103216,21,1100542,1444649,12,454,9,Rent,Home,Approved
APP103217,42,1930179,853359,48,588,17,Own,Education,Approved
APP103218,69,2517673,550402,180,418,20,Own,Home,Pending
APP103219,42,2693875,877502,60,427,19,Rent,Business,Approved
APP103220,55,2358268,1043522,180,760,18,Own,Business,Rejected
APP103221,33,1907360,373151,60,728,8,Own,Education,Approved
APP103222,59,1600883,267651,12,344,4,Mortgage,Education,Approved
APP103223,59,1150896,404543,60,772,16,Own,Home,Approved
APP103224,50,2350000,1971327,60,557,3,Rent,Education,Approved
APP103225,58,1090805,1459755,240,379,2,Mortgage,Home,Pending
APP103226,49,950051,294500,24,799,20,Own,Education,Approved
APP103227,39,2630023,637656,24,485,34,Own,Personal,Approved
APP103228,57,1850617,853255,24,479,21,Mortgage,Medical,Rejected
APP103229,61,1191816,403353,84,380,0,Mortgage,Auto,Pending
APP103230,62,2622513,1710716,360,788,33,Rent,Auto,Approved
APP103231,31,2895511,1884139,120,457,27,Own,Personal,Rejected
APP103232,54,1090356,527529,240,626,12,Rent,Medical,Approved
APP103233,21,1659967,82266,240,431,10,Mortgage,Auto,Rejected
APP103234,49,1553939,570594,120,793,35,Rent,Medical,Rejected
APP103235,48,2164617,1185933,120,733,19,Mortgage,Auto,Pending
APP103236,38,2862925,1626574,36,577,5,Rent,Business,Rejected
APP103237,69,1735881,712114,360,490,11,Own,Auto,Pending
APP103238,64,2434993,583012,180,660,10,Rent,Auto,Approved
APP103239,22,1867689,535284,240,573,16,Mortgage,Medical,Rejected
APP103240,31,2683709,55599,360,818,13,Own,Education,Rejected
APP103241,31,1332846,77338,48,671,21,Own,Home,Approved
APP103242,64,1278691,884431,24,314,12,Own,Personal,Pending
APP103243,46,1382774,1254227,240,753,25,Rent,Home,Rejected
APP103244,56,2990214,74443,60,406,19,Own,Home,Pending
APP103245,60,1912035,440546,360,465,37,Mortgage,Medical,Approved
APP103246,58,627183,1824094,120,540,33,Own,Education,Rejected
APP103247,25,314501,1980637,36,415,13,Rent,Home,Approved
APP103248,27,1652557,1301535,48,819,1,Mortgage,Medical,Pending
APP103249,40,2455950,1067262,120,839,23,Own,Auto,Approved
APP103250,37,1541965,1186877,48,385,13,Rent,Business,Rejected
APP103251,57,1768587,772448,36,476,36,Rent,Auto,Approved
APP103252,28,2435610,443099,36,504,16,Rent,Business,Rejected
APP103253,39,1645764,783092,120,669,11,Rent,Personal,Approved
APP103254,32,2744129,1414895,12,629,13,Mortgage,Personal,Pending
APP103255,30,1986215,1342125,12,673,34,Rent,Education,Pending
APP103256,29,2247190,1370646,12,317,4,Rent,Business,Approved
APP103257,30,2388100,1237005,180,583,38,Rent,Medical,Rejected
APP103258,48,1955085,167903,12,416,9,Rent,Medical,Rejected
APP103259,41,340185,1271608,60,425,33,Rent,Personal,Approved
APP103260,42,1396801,1767650,24,726,21,Own,Education,Approved
APP103261,44,596161,1315342,84,377,22,Rent,Business,Approved
APP103262,57,1628912,1179856,12,317,8,Mortgage,Medical,Approved
APP103263,63,600865,486709,12,568,28,Own,Auto,Approved
APP103264,46,1626040,1595310,60,705,25,Rent,Personal,Approved
APP103265,52,1162749,930563,120,581,19,Own,Personal,Approved
APP103266,57,257031,562682,24,388,18,Rent,Education,Pending
APP103267,54,549649,1005193,60,726,23,Mortgage,Medical,Approved
APP103268,27,1608528,287993,240,510,18,Own,Education,Pending
APP103269,69,420689,1856477,120,691,38,Mortgage,Medical,Rejected
APP103270,29,2596718,1419776,180,411,1,Own,Business,Rejected
APP103271,41,2324347,686773,48,802,10,Rent,Home,Approved
APP103272,52,2185967,1598071,360,456,34,Rent,Personal,Approved
APP103273,40,681929,155637,24,834,31,Own,Personal,Pending
APP103274,32,2427984,802765,120,507,13,Mortgage,Auto,Rejected
APP103275,66,1977139,1320200,60,701,20,Own,Personal,Rejected
APP103276,24,1293357,96199,12,576,1,Mortgage,Business,Approved
APP103277,33,201162,1432015,360,342,7,Own,Medical,Rejected
APP103278,69,1681125,1645595,180,354,37,Rent,Auto,Approved
APP103279,56,2428538,1208554,36,523,25,Own,Auto,Rejected
APP103280,25,293753,451883,12,406,1,Rent,Home,Rejected
APP103281,57,347364,1510714,120,635,31,Mortgage,Personal,Approved
APP103282,68,1272394,711112,84,376,16,Rent,Medical,Approved
APP103283,25,1632406,1484997,12,625,22,Own,Personal,Approved
APP103284,41,1528364,1275050,360,412,34,Own,Education,Approved
APP103285,43,1393369,232146,180,399,33,Own,Medical,Approved
APP103286,27,914584,244911,60,502,5,Own,Auto,Approved
APP103287,30,367620,79568,36,621,14,Mortgage,Personal,Approved
APP103288,29,287474,190391,36,520,10,Mortgage,Business,Rejected
APP103289,30,476668,634331,60,492,36,Rent,Medical,Rejected
APP103290,40,2133142,100122,12,487,31,Mortgage,Medical,Approved
APP103291,43,2400739,1880020,48,486,25,Mortgage,Education,Approved
APP103292,32,1418245,1837447,36,522,2,Mortgage,Home,Rejected
APP103293,35,416771,386584,24,759,32,Mortgage,Home,Approved
APP103294,30,1363898,657196,24,618,22,Mortgage,Personal,Approved
APP103295,60,2959798,1497274,48,532,10,Rent,Education,Approved
APP103296,31,899962,1338284,48,712,17,Mortgage,Home,Pending
APP103297,65,1575122,1184157,48,590,17,Mortgage,Personal,Approved
APP103298,47,1705925,1979008,120,822,11,Rent,Business,Pending
APP103299,60,1123823,1278100,84,610,36,Mortgage,Home,Approved
APP103300,52,1426474,1355429,24,419,36,Mortgage,Personal,Approved
APP103301,34,1520871,1029074,360,610,2,Own,Business,Approved
APP103302,50,1527156,1073934,180,726,37,Mortgage,Medical,Rejected
APP103303,34,2209507,617515,60,417,16,Rent,Medical,Approved
APP103304,26,1826439,1065793,12,411,31,Mortgage,Medical,Rejected
APP103305,33,349521,1840434,360,630,31,Mortgage,Medical,Pending
APP103306,34,217709,784988,180,787,23,Rent,Personal,Approved
APP103307,27,1349947,309785,60,484,29,Own,Personal,Approved
APP103308,22,2741548,1219570,24,579,27,Own,Business,Rejected
APP103309,67,303304,1581133,24,660,34,Rent,Personal,Approved
APP103310,46,399044,1919643,36,665,16,Mortgage,Medical,Rejected
APP103311,40,2101929,1107219,36,380,29,Own,Home,Pending
APP103312,66,1462589,1586685,36,517,39,Rent,Home,Approved
APP103313,32,845768,538419,60,847,37,Own,Education,Approved
APP103314,40,780644,877241,12,789,5,Rent,Auto,Rejected
APP103315,62,2062018,867131,48,725,19,Rent,Business,Approved
APP103316,51,1666590,698267,240,313,20,Mortgage,Auto,Approved
APP103317,40,1987042,1446516,240,529,24,Mortgage,Personal,Approved
APP103318,33,984644,1772886,12,328,25,Rent,Medical,Approved
APP103319,22,1673839,686829,120,466,33,Rent,Auto,Approved
APP103320,25,2608018,314782,360,776,21,Mortgage,Personal,Rejected
APP103321,28,1086439,1659593,84,513,28,Own,Home,Approved
APP103322,59,1309807,1706691,48,392,35,Rent,Personal,Approved
APP103323,52,658479,1873083,60,697,4,Mortgage,Personal,Pending
APP103324,42,1988515,547399,36,718,25,Rent,Personal,Approved
APP103325,59,291031,1452127,48,661,14,Rent,Education,Approved
APP103326,28,896863,1445477,360,745,36,Own,Home,Pending
APP103327,31,2196567,1590542,120,686,22,Mortgage,Medical,Approved
APP103328,40,254337,1622130,60,649,24,Own,Home,Pending
APP103329,65,2969447,1907402,24,789,30,Own,Education,Rejected
APP103330,51,1331632,980143,360,478,9,Rent,Auto,Approved
APP103331,62,1316365,198030,24,551,21,Own,Medical,Approved
APP103332,33,1702162,424953,180,610,30,Mortgage,Business,Approved
APP103333,62,1989711,1778909,48,668,31,Own,Business,Rejected
APP103334,24,1486732,1697297,36,562,9,Rent,Auto,Approved
APP103335,32,2675899,71587,24,543,33,Mortgage,Personal,Rejected
APP103336,46,2893640,766641,48,391,6,Rent,Auto,Rejected
APP103337,23,760981,528104,120,651,10,Mortgage,Personal,Rejected
APP103338,63,2179149,675326,60,368,34,Mortgage,Medical,Approved
APP103339,63,1042556,1295651,12,561,24,Rent,Auto,Rejected
APP103340,47,2987875,1044531,36,525,21,Rent,Personal,Rejected
APP103341,35,909285,987750,24,727,22,Own,Auto,Approved
APP103342,25,1026168,898418,60,562,38,Mortgage,Medical,Pending
APP103343,51,2199867,1301148,360,302,9,Own,Medical,Approved
APP103344,47,2409349,1381951,360,578,11,Rent,Auto,Pending
APP103345,58,560035,134772,360,418,19,Mortgage,Auto,Approved
APP103346,50,1755563,317535,24,509,33,Rent,Home,Approved
APP103347,27,1167885,715278,60,463,21,Mortgage,Personal,Rejected
APP103348,26,1912928,899594,12,391,29,Mortgage,Medical,Approved
APP103349,59,1758845,1992623,60,820,32,Own,Home,Approved
APP103350,28,2960388,1788818,84,439,35,Rent,Personal,Approved
APP103351,66,2814267,1315104,180,579,18,Mortgage,Personal,Rejected
APP103352,26,2031164,120322,48,756,18,Mortgage,Education,Approved
APP103353,56,2102363,246344,12,500,3,Own,Auto,Rejected
APP103354,68,2716687,941809,60,816,3,Rent,Business,Rejected
APP103355,42,713772,1194745,60,522,19,Rent,Business,Approved
APP103356,23,2232100,1338037,120,821,29,Rent,Personal,Approved
APP103357,63,2361815,326776,12,548,33,Own,Business,Approved
APP103358,30,556681,1781036,120,307,16,Own,Home,Pending
APP103359,46,2667668,1011787,60,778,22,Own,Auto,Rejected
APP103360,69,2158386,1207883,180,776,32,Own,Education,Pending
APP103361,57,1171972,126654,360,830,12,Own,Education,Rejected
APP103362,23,1556083,1657744,36,368,6,Rent,Education,Rejected
APP103363,61,1570875,1108950,180,765,36,Own,Medical,Pending
APP103364,28,2772634,484247,24,488,21,Mortgage,Auto,Approved
APP103365,57,2913884,671766,360,763,6,Mortgage,Personal,Pending
APP103366,51,2459136,737978,60,830,10,Mortgage,Education,Approved
APP103367,35,2026184,102761,180,409,13,Mortgage,Medical,Approved
APP103368,41,491577,1887157,180,504,8,Rent,Medical,Approved
APP103369,26,2761506,1615829,120,448,17,Rent,Personal,Approved
APP103370,69,574963,1777651,48,467,32,Own,Personal,Approved
APP103371,32,667062,739598,180,628,29,Own,Business,Approved
APP103372,36,394910,1138008,60,527,36,Mortgage,Business,Approved
APP103373,45,2853695,943608,120,661,33,Mortgage,Business,Pending
APP103374,53,1581085,977202,120,671,12,Mortgage,Home,Approved
APP103375,45,860710,1198412,60,411,2,Rent,Medical,Approved
APP103376,45,426160,929581,24,324,6,Mortgage,Medical,Rejected
APP103377,49,1353577,1557821,36,711,31,Mortgage,Business,Rejected
APP103378,63,2226299,164639,360,400,13,Mortgage,Medical,Rejected
APP103379,40,2984770,425662,84,410,28,Own,Education,Approved
APP103380,61,1746604,1790135,120,631,18,Rent,Home,Approved
APP103381,59,1899971,1770569,36,444,35,Rent,Medical,Pending
APP103382,68,2540478,1645391,180,404,20,Mortgage,Business,Approved
APP103383,65,2725126,769067,60,469,36,Mortgage,Medical,Rejected
APP103384,60,983428,939689,36,587,10,Mortgage,Auto,Approved
APP103385,33,2977304,99277,24,766,31,Own,Education,Approved
APP103386,58,1653594,594907,48,844,20,Own,Personal,Rejected
APP103387,57,2804392,1466551,84,703,7,Rent,Home,Approved
APP103388,35,528943,718695,36,795,9,Own,Medical,Approved
APP103389,54,472798,986507,36,592,12,Rent,Business,Rejected
APP103390,33,2676908,290163,36,524,6,Mortgage,Auto,Approved
APP103391,46,2083192,1017938,36,751,37,Mortgage,Personal,Approved
APP103392,60,690013,1457489,180,466,8,Rent,Medical,Approved
APP103393,30,2705779,1165644,60,747,23,Mortgage,Education,Approved
APP103394,37,486614,1135506,60,850,22,Mortgage,Business,Rejected
APP103395,59,2110435,1833438,24,514,21,Own,Personal,Approved
APP103396,43,774141,506501,84,649,25,Own,Home,Approved
APP103397,68,397675,633924,360,730,36,Rent,Business,Approved
APP103398,21,2457448,1264860,180,731,38,Mortgage,Business,Pending
APP103399,56,2572718,986369,60,413,34,Rent,Auto,Approved
APP103400,60,496280,1959498,48,830,18,Mortgage,Auto,Pending
APP103401,65,460769,166374,48,577,29,Own,Business,Approved
APP103402,28,1920396,288670,12,323,7,Mortgage,Personal,Approved
APP103403,69,280386,716891,12,365,35,Own,Education,Rejected
APP103404,40,2289307,944045,180,700,7,Mortgage,Home,Approved
APP103405,38,2763846,1786387,240,535,4,Own,Personal,Rejected
APP103406,38,2303027,1013609,360,359,33,Own,Auto,Pending
APP103407,52,845925,902443,120,586,30,Own,Home,Rejected
APP103408,53,732170,375254,360,630,5,Mortgage,Auto,Approved
APP103409,44,2105681,896781,60,344,38,Own,Personal,Rejected
APP103410,24,372547,1086581,36,492,4,Own,Personal,Approved
APP103411,69,1705559,1188377,36,554,1,Own,Auto,Rejected
APP103412,31,1456657,1231655,36,729,38,Own,Business,Approved
APP103413,25,2284864,887798,180,659,8,Own,Medical,Approved
APP103414,50,766958,356821,12,347,9,Own,Personal,Approved
APP103415,41,2334513,347826,360,638,31,Rent,Personal,Approved
APP103416,51,2157958,351711,180,797,24,Mortgage,Home,Rejected
APP103417,63,868398,1256243,48,329,20,Own,Auto,Approved
APP103418,25,1198739,1719879,180,843,39,Mortgage,Home,Approved
APP103419,34,384841,1772072,24,352,3,Own,Medical,Rejected
APP103420,46,1458191,657205,60,643,37,Own,Education,Approved
APP103421,59,929680,205276,24,493,10,Own,Education,Pending
APP103422,50,517757,1279150,24,702,24,Mortgage,Business,Approved
APP103423,39,1767754,124837,12,764,12,Rent,Business,Approved
APP103424,50,1789140,1272207,180,769,11,Own,Home,Approved
APP103425,69,440644,797049,180,779,12,Rent,Medical,Approved
APP103426,44,719467,1686383,240,749,22,Mortgage,Education,Approved
APP103427,64,431281,1269478,360,470,35,Own,Medical,Rejected
APP103428,59,2101159,1492794,360,556,4,Mortgage,Personal,Approved
APP103429,35,1146487,841162,360,696,26,Rent,Personal,Pending
APP103430,33,399272,1689124,12,392,34,Rent,Personal,Approved
APP103431,58,736306,1074000,180,618,29,Own,Medical,Rejected
APP103432,31,2932504,1269168,180,592,39,Rent,Auto,Approved
APP103433,37,916110,753222,24,841,0,Own,Auto,Approved
APP103434,32,2116675,926441,24,327,14,Rent,Personal,Approved
APP103435,50,1511625,1688279,360,352,17,Rent,Auto,Approved
APP103436,35,708842,817454,240,316,21,Rent,Personal,Rejected
APP103437,53,1060680,91687,48,601,12,Own,Home,Approved
APP103438,66,239465,789108,12,603,10,Mortgage,Medical,Approved
APP103439,61,2291565,814319,48,626,34,Own,Education,Pending
